lean	ocaml	recursive	Code.let	Code.fun	Code.jp	Code.jmp	Code.cases	Code.return	Code.unreach	LetValue.lit	LetValue.erased	LetValue.proj	LetValue.const	LetValue.fvar	LitValue.nat	LitValue.str	LitValue.uint8	LitValue.uint16	LitValue.uint32	LitValue.uint64	LitValue.usize	Arg.erased	Arg.fvar	Arg.type	Alt.alt	Alt.default	DeclValue.code	DeclValue.extern	declHash
Effect4.Machine.stackKey	stack_key	false	10	0	0	0	3	4	0	7	0	0	3	0	3	4	0	0	0	0	0	0	6	0	6	0	1	0	1973622085188268693
Effect4.Program.externalValue	program_external_value	false	18	0	3	6	7	5	0	1	0	0	17	0	0	0	1	0	0	0	0	11	25	0	12	2	1	0	15565347994149897455
Effect4.Machine.TimerStore.empty	timer_store_empty	false	4	0	0	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	2	3	0	0	0	1	0	9463689910263713594
Effect4.Machine.ExternalStore.empty	external_store_empty	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	8608854234781112037
Effect4.Machine.stores._lam_0	stores__lam_0	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7789425584304812746
Effect4.Machine.stores._lam_1	stores__lam_1	false	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	7	3	0	1	1	1	0	14498014103019415435
Effect4.Machine.stores._lam_2	stores__lam_2	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	4	1	0	1	1	1	0	12053941276690748165
Effect4.Machine.stores._lam_3	stores__lam_3	false	10	0	0	0	1	3	0	0	0	0	10	0	0	0	0	0	0	0	0	17	13	0	2	1	1	0	4332604437382023818
Effect4.Machine.stores._lam_4	stores__lam_4	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	9	2	0	0	0	1	0	11240145214582283210
Effect4.Machine.stores._lam_5	stores__lam_5	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	9	2	0	0	0	1	0	3757516908157029439
Effect4.Machine.stores._lam_6	stores__lam_6	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	7	4	0	0	0	1	0	1715520550431554819
Effect4.Machine.stores._lam_7	stores__lam_7	false	4	0	0	0	2	3	0	0	0	0	4	0	0	0	0	0	0	0	0	5	2	0	2	2	1	0	9938353437355093439
Effect4.Machine.stores._lam_8	stores__lam_8	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	7	2	0	0	0	1	0	15080362259896569096
Effect4.Machine.stores._lam_9	stores__lam_9	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	7	3	0	0	0	1	0	2174223043049196522
Effect4.Machine.stores._lam_10	stores__lam_10	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	7	4	0	0	0	1	0	6466598101083169771
Effect4.Machine.stores._lam_11	stores__lam_11	false	4	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	8	4	0	0	0	1	0	6499508712925118390
Effect4.Machine.stores._lam_12	stores__lam_12	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	1	1	1	0	18100125582710394020
Effect4.Machine.stores._lam_13	stores__lam_13	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	1	1	1	0	1830781834289264160
Effect4.Machine.stores._lam_14	stores__lam_14	false	9	0	0	0	4	3	0	0	0	0	9	0	0	0	0	0	0	0	0	8	28	0	5	1	1	0	14234720083400349091
Effect4.Machine.stores._lam_15	stores__lam_15	false	3	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	10	0	2	0	1	0	2116993309427679930
Effect4.Machine.stores._lam_16	stores__lam_16	false	5	0	0	0	2	1	0	0	0	0	5	0	0	0	0	0	0	0	0	9	13	0	2	0	1	0	15949863573261318267
Effect4.Machine.stores._lam_17	stores__lam_17	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	3523558358379696408
Effect4.Machine.stores._lam_18	stores__lam_18	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	10746380334777759781
Effect4.Machine.stores._lam_19	stores__lam_19	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	3	0	1	1	1	0	4602450771254212934
Effect4.Machine.stores._lam_20	stores__lam_20	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3837779095867019441
Effect4.Machine.stores._lam_21	stores__lam_21	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	11372967696146246536
Effect4.Machine.stores._lam_22	stores__lam_22	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	12493402714799939311
Effect4.Machine.stores._lam_23	stores__lam_23	false	11	0	1	2	4	2	0	1	0	0	10	0	1	0	0	0	0	0	0	4	22	0	6	0	1	0	17625896015908567171
Effect4.Machine.stores._lam_24	stores__lam_24	false	5	0	0	0	2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	2	13	0	3	0	1	0	7766425152291697467
Effect4.Machine.stores._lam_25	stores__lam_25	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	16121125822629802223
Effect4.Machine.stores._lam_26	stores__lam_26	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	1	0	1	0	698053316694139818
Effect4.Machine.stores._lam_27	stores__lam_27	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	7	3	0	2	0	1	0	5537433887149447690
Effect4.Machine.stores._lam_28	stores__lam_28	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	18008026986673568593
Effect4.Machine.stores._lam_29	stores__lam_29	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	11308849565572027086
Effect4.Machine.stores._lam_30	stores__lam_30	false	2	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2206090895476143728
Effect4.Machine.stores._lam_31	stores__lam_31	false	2	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	15215801763169742465
Effect4.Machine.stores._lam_32	stores__lam_32	false	7	0	0	0	1	1	0	1	0	0	5	1	1	0	0	0	0	0	0	2	6	0	1	0	1	0	9653398562480672272
Effect4.Machine.stores._lam_33	stores__lam_33	false	2	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	18207028595925987651
Effect4.Machine.stores._lam_34	stores__lam_34	false	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5875090116778185590
Effect4.Program.compile	program_compile	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	5239775195872838985
Effect4.FrameFiber.start._redArg	frame_fiber_start	false	5	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	9	5	0	0	0	1	0	3291132376420014903
Effect4.Machine.Dispatcher.empty	dispatcher_empty	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	9	2	0	0	0	1	0	7000260313920518814
List.all._at_.Effect4.Machine.RunMachine.finished.spec_0._redArg	list_all_at_run_machine_finished_spec_0	true	3	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	5	0	1	0	6094533398519561807
Effect4.Machine.fireState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_1	fire_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_1	false	13	0	0	0	3	2	0	0	0	0	13	0	0	0	0	0	0	0	0	23	35	0	4	0	1	0	2085205725558129875
Effect4.Machine.flushAllState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_2	flush_all_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_2	true	14	0	0	0	9	7	0	2	0	0	12	0	2	0	0	0	0	0	0	10	27	0	15	0	1	0	11840682026327784468
Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3	drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3	true	9	0	0	0	5	4	0	2	0	0	7	0	2	0	0	0	0	0	0	6	22	0	8	0	1	0	3470028514101087873
Effect4.Machine.stepDecisionState.loop._redArg	step_decision_state_loop	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	3	0	1	0	1	0	1050575363077463747
Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1._lam_0	step_decision_state_at_program_replay_checked_from_spec_1__lam_0	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	11	16	0	1	0	1	0	9467338785133088186
Effect4.Machine.RunMachine.modify._redArg	run_machine_modify	false	3	0	0	0	1	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	5	0	2	0	1	0	2050510441136222151
Effect4.Machine.prepareAsyncAnswer._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_4._redArg	prepare_async_answer_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_4	false	9	0	1	3	8	2	0	0	0	0	7	2	0	0	0	0	0	0	0	5	15	0	11	0	1	0	15960464476625978444
Effect4.Machine.RunMachine.fiber?._redArg	run_machine_fiber_opt	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	16875794996647587081
Effect4.Machine.interruptRecord._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_5._redArg	interrupt_record_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_5	false	21	0	1	2	7	4	0	0	0	0	20	1	0	0	0	0	0	0	0	68	81	0	11	0	1	0	13877441906859917854
Effect4.Machine.RunMachine.update._redArg	run_machine_update	false	3	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	13	13	0	1	0	1	0	1357398055288855138
Effect4.Machine.RunMachine.emit._redArg	run_machine_emit	false	4	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	24	23	0	3	0	1	0	14150212693949482746
Effect4.Machine.advanceState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_6	advance_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_6	true	24	0	0	0	12	6	0	2	0	0	21	1	2	0	0	0	0	0	0	43	62	0	17	0	1	0	2632364629135739836
List.filterMapTR.go._at_.Effect4.Api.compileReasons.spec_0	list_filter_map_tr_go_at_api_compile_reasons_spec_0	true	6	0	0	0	4	3	0	0	0	0	6	0	0	0	0	0	0	0	0	2	9	0	6	0	1	0	17921611148020990307
Effect4.Program.awaits	program_awaits	false	3	0	0	0	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	4	0	1	0	1	0	3832069832929886297
List.mapTR.loop._at_.Effect4.Api.hostReasons.spec_0	list_map_tr_loop_at_api_host_reasons_spec_0	true	5	0	0	0	3	2	0	0	0	0	5	0	0	0	0	0	0	0	0	1	8	0	4	0	1	0	6788661333917348269
List.mapTR.loop._at_.Effect4.Api.timerReasons.spec_0	list_map_tr_loop_at_api_timer_reasons_spec_0	true	4	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	7	0	3	0	1	0	2803667897596987562
List.any._at_.Effect4.Api.hasRunnable.spec_0	list_any_at_api_has_runnable_spec_0	true	5	0	0	0	4	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	7	0	1	0	12570895381382974816
Effect4.Cause.fail._redArg	cause_fail	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	6	4	0	0	0	1	0	10725284236957434704
Effect4.Program.blockAt	program_block_at	false	10	0	0	0	3	3	0	1	0	0	9	0	1	0	0	0	0	0	0	6	10	0	3	2	1	0	184904981709992527
Effect4.Program.blockExit	program_block_exit	false	25	0	1	4	9	5	0	2	0	0	23	0	2	0	0	0	0	0	0	15	33	0	10	6	1	0	2250406294561686964
Effect4.Program.runStmts.yieldOf	program_run_stmts_yield_of	true	26	0	1	2	3	3	0	2	0	0	24	0	2	0	0	0	0	0	0	27	60	0	5	1	1	0	9982591147031220663
Effect4.Program.loopExit	program_loop_exit	true	27	0	0	0	10	9	0	2	0	0	25	0	2	0	0	0	0	0	0	11	50	0	12	6	1	0	17591923293251353940
Effect4.Program.loopAt	program_loop_at	false	8	0	0	0	4	4	0	0	0	0	8	0	0	0	0	0	0	0	0	9	8	0	4	3	1	0	15429180723795619312
Effect4.Program.loopFinishAt	program_loop_finish_at	false	8	0	0	0	3	3	0	0	0	0	8	0	0	0	0	0	0	0	0	9	9	0	5	0	1	0	1796425931422210212
Effect4.Machine.cancelProgram	cancel_program	false	14	0	1	2	2	5	0	0	0	0	14	0	0	0	0	0	0	0	0	35	16	0	5	2	1	0	2276323517876579053
Effect4.Program.actionAt._lam_0	program_action_at__lam_0	false	11	0	1	4	6	3	0	1	0	0	9	1	1	0	0	0	0	0	0	2	15	0	8	3	1	0	2280287150273886411
Effect4.Program.actionAt.entrants	program_action_at_entrants	true	8	0	0	0	1	2	0	2	0	0	6	0	2	0	0	0	0	0	0	2	10	0	2	0	1	0	7610149358588233598
Effect4.Machine.raceEntrants	race_entrants	false	43	0	0	0	1	6	0	9	0	0	34	0	9	0	0	0	0	0	0	15	37	0	6	0	1	0	10353363836203981049
List.mapTR.loop._at_.Effect4.Machine.actionOf.spec_0	list_map_tr_loop_at_action_of_spec_0	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	6	0	2	0	1	0	5836278942687405935
List.mapTR.loop._at_.Effect4.Machine.actionOf.spec_1	list_map_tr_loop_at_action_of_spec_1	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	8	0	2	0	1	0	10587064495400455882
List.mapTR.loop._at_.Effect4.Program.embedAction.spec_0	list_map_tr_loop_at_program_embed_action_spec_0	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	6	0	2	0	1	0	12368721597047047535
Effect4.Program.resolveLayer.resolveLayerTerm	program_resolve_layer_resolve_layer_term	false	11	0	0	0	7	6	0	1	0	0	10	0	1	0	0	0	0	0	0	1	16	0	8	4	1	0	6028833558550435551
Effect4.Machine.DeferredStore.make	deferred_store_make	false	9	0	0	0	1	1	0	0	0	0	9	0	0	0	0	0	0	0	0	6	11	0	1	0	1	0	5715737910072980092
Effect4.Machine.DeferredStore.isDone	deferred_store_is_done	false	6	0	0	0	3	3	0	0	0	0	6	0	0	0	0	0	0	0	0	3	4	0	5	0	1	0	18076230505796002785
Effect4.Machine.DeferredStore.poll	deferred_store_poll	false	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	3	0	3	0	1	0	8614585544198006657
Effect4.Machine.DeferredStore.complete	deferred_store_complete	false	15	0	0	0	6	3	0	0	0	0	15	0	0	0	0	0	0	0	0	8	22	0	8	0	1	0	12432857754693684456
Effect4.Cause.interrupt._redArg	cause_interrupt	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	6	4	0	0	0	1	0	9207850800561856016
Effect4.Machine.DeferredStore.cancel	deferred_store_cancel	false	4	0	0	0	3	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10	0	4	0	1	0	7560642485418508620
Effect4.Machine.TimerStore.cancel	timer_store_cancel	false	2	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	2	0	1	0	9764682363141970289
Effect4.Machine.ScopeStore.make	scope_store_make	false	5	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	2	7	0	0	0	1	0	15168846018083593035
Effect4.Scope.closingExit?._redArg	scope_closing_exit_opt	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	15970080174521194172
Effect4.Scope.addUnsafe._at_.Effect4.Scope.addExit._at_.Effect4.Machine.ScopeStore.addFinalizer.spec_0.spec_0._redArg	scope_add_unsafe_at_scope_add_exit_at_scope_store_add_finalizer_spec_0_spec_0	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	7	5	0	1	0	1	0	9934168748682949452
Effect4.Machine.ScopeStore.setEntry	scope_store_set_entry	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	12761057152733136797
Effect4.Scope.isClosed._redArg	scope_is_closed	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	5178395835239141857
Effect4.Machine.ScopeStore.forkChild	scope_store_fork_child	false	10	0	0	0	3	2	0	0	0	0	10	0	0	0	0	0	0	0	0	2	20	0	4	0	1	0	8814404693957012863
Effect4.Machine.MemoWorld.get	memo_world_get	false	4	0	0	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	0	7	0	0	0	1	0	14540793992013320567
Effect4.Machine.syncOpStep._lam_0	sync_op_step__lam_0	false	3	0	0	0	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	7	0	1	0	1	0	8011996962090277963
Effect4.Machine.MemoWorld.updateEntry	memo_world_update_entry	false	5	0	0	0	2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	1	11	0	3	0	1	0	17023196141301387690
Effect4.Machine.MemoWorld.insertEntry	memo_world_insert_entry	false	7	0	0	0	2	2	0	0	0	0	7	0	0	0	0	0	0	0	0	4	13	0	3	0	1	0	2201801107694509760
Effect4.Machine.MemoWorld.entryAt	memo_world_entry_at	false	5	0	0	0	4	3	0	0	0	0	5	0	0	0	0	0	0	0	0	3	5	0	6	0	1	0	15868151588380298666
Effect4.Machine.syncOpStep._lam_1	sync_op_step__lam_1	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	1	0	1	0	12843200179160473575
Effect4.Machine.syncOpStep._lam_2	sync_op_step__lam_2	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	1	0	1	0	16298435700475626929
Effect4.Machine.MemoWorld.deleteEntry	memo_world_delete_entry	false	5	0	0	0	2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	1	10	0	3	0	1	0	6374010683480676408
Effect4.Machine.refStep	ref_step	false	88	0	1	2	20	30	0	2	0	0	86	0	0	0	2	0	0	0	0	64	134	0	49	1	1	0	16479998470594638855
Effect4.Machine.DeferredStore.cellAt	deferred_store_cell_at	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	16803632890416454955
Effect4.Machine.WakeList.register._redArg	wake_list_register	false	5	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	4	11	0	1	0	1	0	15423574983730355961
Effect4.Machine.DeferredStore.setCell	deferred_store_set_cell	false	4	0	0	0	1	1	0	1	0	0	3	0	1	0	0	0	0	0	0	1	8	0	1	0	1	0	11908949997267667177
List.get?Internal._redArg	list_get_opt_internal	true	7	0	0	0	2	3	0	2	0	0	5	0	2	0	0	0	0	0	0	2	7	0	3	1	1	0	7917179579382169689
Effect4.Program.instDecidableEqRegistration	program_inst_decidable_eq_registration	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	11997596113152781046
Effect4.Program.instDecidableEqRowKind	program_inst_decidable_eq_row_kind	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	17139293446232041623
Effect4.Program.Row.normalizeTypes	program_row_normalize_types	false	4	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15	0	1	0	1	0	3330201657053211938
Effect4.Store.Val.handles	store_val__handles	true	10	0	0	0	1	6	0	0	0	0	10	0	0	0	0	0	0	0	0	5	11	0	5	1	1	0	6870892908959676800
List.all._at_.Effect4.Program.externalAdmits.spec_0	list_all_at_program_external_admits_spec_0	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	4	0	1	0	11043535880817262372
Effect4.Machine.TimerStore.fireNext._redArg	timer_store_fire_next	false	9	0	0	0	4	2	0	0	0	0	9	0	0	0	0	0	0	0	0	7	15	0	5	0	1	0	539739196063542831
Effect4.Scope.addExit._at_.Effect4.Machine.ScopeStore.addFinalizer.spec_0._redArg	scope_add_exit_at_scope_store_add_finalizer_spec_0	false	6	0	0	0	1	2	0	0	0	0	5	1	0	0	0	0	0	0	0	8	10	0	2	0	1	0	17590838872075173101
Effect4.Scope.removeUnsafe._at_.Effect4.Machine.ScopeStore.removeFinalizer.spec_0._redArg	scope_remove_unsafe_at_scope_store_remove_finalizer_spec_0	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	7	4	0	1	0	1	0	17467623458711433245
Effect4.Machine.storesCloseScopeUnsafe._redArg	stores_close_scope_unsafe	false	11	0	1	3	5	2	0	0	0	0	11	0	0	0	0	0	0	0	0	14	18	0	7	1	1	0	312252404442827136
Effect4.Machine.ctxImage._lam_0	ctx_image__lam_0	false	9	0	0	0	1	1	0	1	0	0	8	0	1	0	0	0	0	0	0	4	11	0	1	0	1	0	165224061132093708
Effect4.Machine.ofCtx	of_ctx	false	14	0	0	0	9	10	0	1	0	0	13	0	1	0	0	0	0	0	0	10	7	0	11	7	1	0	17265132148682438317
Effect4.Machine.Value.fiberHandle._lam_0	value_fiber_handle__lam_0	false	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3939184168087382770
Effect4.Machine.Value.fiberHandle._lam_1	value_fiber_handle__lam_1	false	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12956792775292173065
Effect4.Machine.HandleKind.handleOf	handle_kind_handle_of	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	4	0	0	0	1	0	421423371329857516
Effect4.Store.Image.equiv._redArg	store_image_equiv	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	6	0	0	0	1	0	17669742307221145648
Effect4.Store.Image.toList._redArg	store_image_to_list	false	3	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	4	0	1	0	1	0	16333432511298095427
Effect4.Store.Image.ofList._redArg	store_image_of_list	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	1	1	1	0	6080357040837643665
Effect4.Machine.Env.scopeKey	env_scope_key	false	2	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	2514712601935219676
Effect4.Machine.Ctx.provide	ctx_provide	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	14473995465243385734
instDecidableEqList._redArg	inst_decidable_eq_list	false	5	0	0	0	4	5	0	0	0	0	4	1	0	0	0	0	0	0	0	0	5	0	8	0	1	0	4262292771593005773
Effect4.Store.Val.beqList	store_val__beq_list	true	5	0	0	0	4	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	6	2	1	0	16609204579241436909
Effect4.Machine.exitImage	exit_image	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	16503054763608751505
Effect4.Machine.Env.decode	env_decode	false	8	0	0	0	2	3	0	0	0	0	8	0	0	0	0	0	0	0	0	4	6	0	4	0	1	0	8364133417630057431
Effect4.Prim.asExit?._redArg	prim_as_exit_opt	false	5	0	0	0	1	3	0	0	0	0	5	0	0	0	0	0	0	0	0	13	4	0	2	1	1	0	740540591130112162
Effect4.Program.updateKeepsIdentity	program_update_keeps_identity	false	4	0	0	0	2	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	3	1	1	0	6856281565232434716
Effect4.Machine.Env.ContextUpdate.apply	env_context_update_apply	false	2	0	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	3	0	1	0	16189956942498114601
Effect4.Machine.Ctx.withServices	ctx_with_services	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	4782625040020299416
Effect4.Program.currentMemoMapOf	program_current_memo_map_of	false	8	0	0	0	3	4	0	1	0	0	7	0	0	0	1	0	0	0	0	4	5	0	4	2	1	0	7848111004135906537
Effect4.Machine.Env.Context.setEntries._redArg	env_context_set_entries	true	7	0	0	0	3	3	0	0	0	0	7	0	0	0	0	0	0	0	0	5	15	0	5	0	1	0	12652144002154923580
Effect4.Machine.Env.encodeEntries	env_encode_entries	false	4	0	0	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	1	4	0	0	0	1	0	16516783049367205612
Effect4.Program.compileLayer	program_compile_layer	true	25	0	0	0	2	5	1	2	0	0	23	0	2	0	0	0	0	0	0	44	31	0	6	1	1	0	18286668971773220173
Effect4.Machine.Env.Context.mergeEntries._redArg	env_context_merge_entries	true	2	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	3	0	1	0	8132477514492961360
Effect4.Program.LayerTerms.length._redArg	program_layer_terms_length	true	4	0	0	0	1	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0	3	0	2	0	1	0	4259009426241254160
List.range	list_range	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	13905376915732650954
List.foldl._at_.Effect4.Program.Point.spineChild.spec_0	list_foldl_at_program_point_spine_child_spec_0	true	3	0	0	0	1	2	0	1	0	0	2	0	1	0	0	0	0	0	0	0	4	0	2	0	1	0	15898645118470530820
Effect4.Program.contextsOf	program_contexts_of	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	18442471657073969470
Effect4.Machine.reasonsOfVal	reasons_of_val	true	10	0	0	0	6	7	0	1	0	0	8	1	1	0	0	0	0	0	0	5	4	0	9	3	1	0	17384479434002292755
Effect4.Machine.Env.Context.mergeAll	env_context_merge_all	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	2	0	1	0	17758408087546788712
Effect4.Machine.Env.Context.lookup._redArg	env_context_lookup	true	4	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	2	5	0	5	0	1	0	14255253741659475757
Effect4.Exit.mergeFinalizer._at_.Effect4.Exit.restoreAfterFinalizer._at_.Effect4.Machine.contEOf.spec_0.spec_0._redArg	exit__merge_finalizer_at_exit__restore_after_finalizer_at_cont_eof_spec_0_spec_0	false	2	0	0	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	5	3	0	4	0	1	0	18424304704300042251
Effect4.Machine.Err.image	err_image	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	9601324832038609831
Effect4.Machine.Defect.image	defect_image	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	17773277850345736829
